day,month,numChecklists,numContributors,numSpecies,state
1,1,435,188,137,CT
2,1,316,139,129,CT
3,1,156,88,111,CT
4,1,212,122,113,CT
5,1,207,112,115,CT
6,1,147,103,115,CT
7,1,185,121,120,CT
8,1,209,121,117,CT
9,1,146,92,117,CT
10,1,159,86,113,CT
11,1,166,90,115,CT
12,1,134,82,109,CT
13,1,195,88,113,CT
14,1,249,128,125,CT
15,1,269,140,131,CT
16,1,219,124,122,CT
17,1,113,69,108,CT
18,1,138,80,111,CT
19,1,170,97,116,CT
20,1,167,88,115,CT
21,1,292,132,127,CT
22,1,302,129,125,CT
23,1,114,65,96,CT
24,1,75,57,84,CT
25,1,150,75,114,CT
26,1,121,78,104,CT
27,1,151,87,113,CT
28,1,228,121,122,CT
29,1,225,120,126,CT
30,1,149,82,111,CT
31,1,131,77,101,CT
1,2,88,66,96,CT
2,2,118,71,111,CT
3,2,119,65,101,CT
4,2,186,88,111,CT
5,2,324,122,128,CT
6,2,101,75,96,CT
7,2,80,56,88,CT
8,2,112,81,103,CT
9,2,89,74,63,CT
10,2,88,73,89,CT
11,2,137,91,127,CT
12,2,102,88,92,CT
13,2,73,63,89,CT
14,2,87,65,104,CT
15,2,122,95,119,CT
16,2,129,91,109,CT
17,2,396,287,112,CT
18,2,541,359,129,CT
19,2,511,349,124,CT
20,2,389,272,120,CT
21,2,127,85,99,CT
22,2,126,76,101,CT
23,2,141,94,109,CT
24,2,141,92,99,CT
25,2,189,105,117,CT
26,2,262,117,112,CT
27,2,114,66,91,CT
28,2,111,65,100,CT
1,3,128,75,94,CT
2,3,107,58,79,CT
3,3,140,74,96,CT
4,3,112,74,93,CT
5,3,218,100,120,CT
6,3,118,71,102,CT
7,3,103,66,91,CT
8,3,120,79,104,CT
9,3,130,70,98,CT
10,3,110,81,104,CT
11,3,161,93,113,CT
12,3,240,103,116,CT
13,3,129,81,114,CT
14,3,84,82,74,CT
15,3,108,86,101,CT
16,3,83,61,89,CT
17,3,132,86,113,CT
18,3,134,100,113,CT
19,3,176,116,114,CT
20,3,105,75,104,CT
21,3,171,86,122,CT
22,3,136,73,104,CT
23,3,100,67,101,CT
24,3,152,85,121,CT
25,3,318,118,131,CT
26,3,224,110,128,CT
27,3,100,78,99,CT
28,3,113,77,112,CT
29,3,203,113,123,CT
30,3,199,111,121,CT
31,3,95,59,89,CT
1,4,184,98,120,CT
2,4,303,150,136,CT
3,4,180,108,129,CT
4,4,127,75,113,CT
5,4,176,106,142,CT
6,4,90,52,103,CT
7,4,177,100,126,CT
8,4,231,141,130,CT
9,4,386,174,145,CT
10,4,163,115,136,CT
11,4,208,115,146,CT
12,4,144,99,127,CT
13,4,150,95,131,CT
14,4,200,126,136,CT
15,4,299,144,142,CT
16,4,235,147,139,CT
17,4,185,115,130,CT
18,4,168,118,129,CT
19,4,178,100,132,CT
20,4,150,99,122,CT
21,4,119,70,108,CT
22,4,254,129,149,CT
23,4,251,157,152,CT
24,4,154,105,135,CT
25,4,96,60,109,CT
26,4,134,94,129,CT
27,4,208,125,151,CT
28,4,233,151,171,CT
29,4,346,190,171,CT
30,4,303,191,174,CT
1,5,252,156,172,CT
2,5,206,142,169,CT
3,5,237,158,165,CT
4,5,228,147,171,CT
5,5,114,82,161,CT
6,5,321,193,191,CT
7,5,329,182,184,CT
8,5,171,118,161,CT
9,5,210,143,169,CT
10,5,222,159,179,CT
11,5,221,153,195,CT
12,5,211,151,182,CT
13,5,373,164,180,CT
14,5,224,154,186,CT
15,5,183,103,171,CT
16,5,221,157,188,CT
17,5,259,170,202,CT
18,5,237,136,181,CT
19,5,235,133,184,CT
20,5,416,178,192,CT
21,5,303,177,181,CT
22,5,101,72,153,CT
23,5,163,121,174,CT
24,5,205,127,173,CT
25,5,75,44,128,CT
26,5,139,95,163,CT
27,5,251,162,175,CT
28,5,231,147,176,CT
29,5,141,87,159,CT
30,5,134,85,157,CT
31,5,118,85,159,CT
1,6,153,100,161,CT
2,6,136,100,159,CT
3,6,289,149,167,CT
4,6,202,129,172,CT
5,6,104,66,147,CT
6,6,70,50,134,CT
7,6,196,101,159,CT
8,6,127,80,159,CT
9,6,146,85,153,CT
10,6,141,110,158,CT
11,6,181,101,164,CT
12,6,113,72,153,CT
13,6,107,78,140,CT
14,6,105,86,152,CT
15,6,113,86,144,CT
16,6,91,71,135,CT
17,6,124,82,154,CT
18,6,201,94,152,CT
19,6,77,49,129,CT
20,6,105,79,139,CT
21,6,121,78,143,CT
22,6,102,82,143,CT
23,6,101,62,133,CT
24,6,111,68,143,CT
25,6,150,99,152,CT
26,6,151,73,143,CT
27,6,86,59,135,CT
28,6,102,72,145,CT
29,6,79,59,135,CT
30,6,104,64,135,CT
1,7,119,81,147,CT
2,7,123,87,151,CT
3,7,112,80,149,CT
4,7,142,93,147,CT
5,7,118,73,141,CT
6,7,120,71,147,CT
7,7,78,47,135,CT
8,7,96,80,138,CT
9,7,133,87,149,CT
10,7,100,68,143,CT
11,7,117,66,140,CT
12,7,84,67,131,CT
13,7,92,59,134,CT
14,7,65,48,120,CT
15,7,128,89,156,CT
16,7,147,95,153,CT
17,7,86,62,127,CT
18,7,86,63,138,CT
19,7,89,67,140,CT
20,7,67,53,134,CT
21,7,77,60,133,CT
22,7,177,86,153,CT
23,7,119,84,145,CT
24,7,59,37,114,CT
25,7,62,53,128,CT
26,7,74,63,139,CT
27,7,57,55,137,CT
28,7,82,64,146,CT
29,7,104,72,136,CT
30,7,125,83,143,CT
31,7,71,58,124,CT
1,8,111,80,142,CT
2,8,83,67,140,CT
3,8,96,68,143,CT
4,8,95,62,134,CT
5,8,128,77,146,CT
6,8,147,97,151,CT
7,8,69,56,132,CT
